id,title,authors,venue,publishing_date,url,date_found,source_mode,relevance_tier,theme_groups,headline,summary,abstract,notes,is_read,is_starred,user_lists
rabiee-2025-safe-exploration,Safe Exploration in Reinforcement Learning: Training Backup Control Barrier Functions with Zero Training-Time Safety Violations,"Pedram Rabiee, Amirsaeid Safari",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/rabiee25a.html,2026-03-31,web_survey,definitely,Safety & Verification|Reinforcement Learning,RLBUS achieves zero safety violations during RL training via backup CBFs,Introduces RLBUS framework ensuring safe RL exploration through Backup Control Barrier Functions. Uses model-free RL to train a backup policy that enlarges the identified forward invariant subset of the safe set. Enables broader state exploration while maintaining zero safety violations during training.,"The paper introduces RLBUS, a framework ensuring safe exploration in reinforcement learning through Backup Control Barrier Functions. The approach uses model-free RL to train an additional backup policy, enlarging the identified forward invariant subset of the safe set. This enables exploration across broader state regions while maintaining zero safety violations during training. The methodology is tested on an inverted pendulum scenario.",,false,false,
wang-2025-multi-constraint,Multi-Constraint Safe Reinforcement Learning via Closed-form Solution for Log-Sum-Exp Approximation of Control Barrier Functions,"Chenggang Wang, Xinyi Wang, Yutong Dong, Lei Song, Xinping Guan",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/wang25c.html,2026-03-31,web_survey,probably,Safety & Verification|Reinforcement Learning,Log-sum-exp CBF approximation enables closed-form multi-constraint safe RL,Addresses multi-constraint safety in RL by constructing a continuous AND logic approximation using a single composite CBF via log-sum-exp. Derives a closed-form QP solution eliminating need for differentiable optimization. Significantly reduces training computational costs while maintaining safety guarantees.,"The paper addresses safety challenges in reinforcement learning by integrating Control Barrier Functions with RL training. The authors identify two key obstacles: embedding safety optimization within the RL training pipeline requires that the optimization outputs be differentiable and efficiency problems with multi-constraint scenarios. Their solution constructs a continuous AND logic approximation for the multiple constraints using a single composite CBF. This enables deriving a closed-form quadratic programming solution, eliminating the need for differentiable optimization. The approach reduces computational complexity while maintaining safety guarantees, with simulation results showing significantly reduced training computational costs while ensuring provable safety.",,false,false,
bakker-2025-tamedpuma-safe,TamedPUMA: Safe and Stable Imitation Learning with Geometric Fabrics,"Saray Bakker, Rodrigo Perez-Dattari, Cosimo Della Santina, Wendelin Böhmer, Javier Alonso-Mora",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/bakker25a.html,2026-03-31,web_survey,probably,Imitation Learning|Safety & Verification,Geometric fabrics enable safe and stable imitation learning with collision avoidance guarantees,Combines imitation learning with geometric fabrics to seamlessly blend geometrical constraints like collision avoidance and joint limits. Treats motions as artificial second-order dynamical systems. Demonstrated through simulated and real-world experiments on a 7-DoF manipulator.,"The paper addresses safety and constraint limitations in imitation learning by combining IL techniques with geometric fabrics. The approach enables stable imitation learning strategy within which we can seamlessly blend geometrical constraints like collision avoidance and joint limits. The method treats motions as artificial second-order dynamical systems and demonstrates effectiveness through simulated and real-world experiments, including tests on a 7-DoF manipulator.",,false,false,
mestres-2025-anytime-safe,Anytime Safe Reinforcement Learning,"Pol Mestres, Arnau Marzabal, Jorge Cortes",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/mestres25a.html,2026-03-31,web_survey,probably,Reinforcement Learning|Safety & Verification,RL-SGF algorithm returns safe policies regardless of when training is terminated,"Introduces RL-SGF for constrained RL with anytime guarantees - returns safe policy regardless of when terminated. Estimates value functions and gradients for objectives and safety constraints. Updates policy via convex optimization. Safe policies remain safe with high probability, asymptotically approaching KKT optimality.","This paper considers the problem of solving constrained reinforcement learning problems with anytime guarantees, meaning that the algorithmic solution returns a safe policy regardless of when it is terminated. The work introduces an on-policy algorithm called Reinforcement Learning-based Safe Gradient Flow (RL-SGF) that estimates value functions and their gradients for objectives and safety constraints. The algorithm updates policy parameters by solving a convex optimization problem. The authors demonstrate that with sufficient episodes, safe policies remain safe with high probability, and that the method asymptotically approaches KKT optimality conditions with convergence quality that improves through refined estimates.",,false,false,
li-2025-diffusolve-diffusion,DiffuSolve: Diffusion-based Solver for Non-convex Trajectory Optimization,"Anjian Li, Zihan Ding, Adji Bousso Dieng, Ryne Beeson",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/li25a.html,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Planning & Control,Diffusion models warm-start trajectory optimization achieving 2-11x speedup,Uses diffusion models trained on locally optimal solutions to generate initial guesses that warm-start numerical solvers. DiffuSolve+ incorporates constrained diffusion to reduce constraint violations. Achieves 2x to 11x computational efficiency gains with improved robustness and solution diversity.,"The paper addresses the computational challenge of optimal trajectory design for nonlinear systems. The researchers introduce DiffuSolve, which uses a diffusion model trained on previously computed locally optimal solutions to generate initial guesses that warm-start numerical solvers. They also present DiffuSolve+, incorporating a constrained diffusion approach that reduces constraint violations. The experimental results demonstrate a 2x to 11x increase in computational efficiency along with improved robustness and solution diversity across three tested tasks.",,false,false,
romer-2025-diffusion-predictive,Diffusion Predictive Control with Constraints,"Ralf Römer, Alexander von Rohr, Angela Schoellig",L4DC 2025,Jun 2025,https://proceedings.mlr.press/v283/romer25a.html,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Safety & Verification,Model-based projections enable diffusion policies to satisfy novel unseen constraints,Proposes DPCC algorithm incorporating model-based projections into diffusion denoising with constraint tightening. Enables generation of trajectories satisfying novel constraints not present in training data. Demonstrated improvements in robot manipulator simulations.,"The researchers address limitations in diffusion-based control policies by proposing DPCC, an algorithm that incorporates model-based projections into the denoising process of a trained trajectory diffusion model while using constraint tightening. The method enables generation of trajectories that satisfy novel constraints not present in training data, demonstrating improvements over existing approaches in robot manipulator simulations.",,false,false,
yin-2025-safe-horizon,Safe Beyond the Horizon: Efficient Sampling-based MPC with Neural Control Barrier Functions,"Ji Yin, Oswin So, Eric Yang Yu, Chuchu Fan, Panagiotis Tsiotras",RSS 2025,Jun 2025,https://arxiv.org/abs/2502.02972,2026-03-31,web_survey,definitely,Safety & Verification|Planning & Control,Neural CBF + sampling MPC ensures safety beyond prediction horizon with real-time CPU planning,Imposes a learned discrete-time CBF into variational inference MPC to guarantee safety beyond the prediction horizon. Proposes a new sampling strategy reducing variance of estimated optimal control for real-time CPU planning. NS-VIMPC yields substantial safety improvements even under badly designed cost functions. Validated in simulation and real-world hardware.,"A common problem when using model predictive control (MPC) in practice is the satisfaction of safety specifications beyond the prediction horizon. While theoretical works have shown that safety can be guaranteed by enforcing a suitable terminal set constraint or a sufficiently long prediction horizon, these techniques are difficult to apply and thus are rarely used by practitioners, especially in the case of general nonlinear dynamics. To solve this problem, we impose a tradeoff between exact recursive feasibility, computational tractability, and applicability to ``black-box'' dynamics by learning an approximate discrete-time control barrier function and incorporating it into a variational inference MPC (VIMPC), a sampling-based MPC paradigm. To handle the resulting state constraints, we further propose a new sampling strategy that greatly reduces the variance of the estimated optimal control, improving the sample efficiency, and enabling real-time planning on a CPU. The resulting Neural Shield-VIMPC (NS-VIMPC) controller yields substantial safety improvements compared to existing sampling-based MPC controllers, even under badly designed cost functions. We validate our approach in both simulation and real-world hardware experiments.",Fan/Tsiotras groups - neural CBF + sampling MPC,false,false,
nakamura-2025-generalizing-safety,Generalizing Safety Beyond Collision-Avoidance via Latent-Space Reachability Analysis,"Kensuke Nakamura, Lasse Peters, Andrea Bajcsy",RSS 2025,Jun 2025,https://arxiv.org/abs/2502.15015,2026-03-31,web_survey,definitely,Safety & Verification|VLA & Generalist Policies,Latent safety filters use HJ reachability on world model embeddings to prevent complex failures,"Proposes Latent Safety Filters, a latent-space generalization of HJ reachability operating on raw observations (e.g., RGB images). Performs safety analysis in the latent space of a generative world model. Transforms constraint specification into classification in latent space. Demonstrated safeguarding policies from complex hazards like spilling bag contents.","Hamilton-Jacobi (HJ) reachability is a rigorous mathematical framework that enables robots to simultaneously detect unsafe states and generate actions that prevent future failures. While in theory, HJ reachability can synthesize safe controllers for nonlinear systems and nonconvex constraints, in practice, it has been limited to hand-engineered collision-avoidance constraints modeled via low-dimensional state-space representations and first-principles dynamics. In this work, our goal is to generalize safe robot controllers to prevent failures that are hard--if not impossible--to write down by hand, but can be intuitively identified from high-dimensional observations: for example, spilling the contents of a bag. We propose Latent Safety Filters, a latent-space generalization of HJ reachability that tractably operates directly on raw observation data (e.g., RGB images) to automatically compute safety-preserving actions without explicit recovery demonstrations by performing safety analysis in the latent embedding space of a generative world model. Our method leverages diverse robot observation-action data of varying quality (including successes, random exploration, and unsafe demonstrations) to learn a world model. Constraint specification is then transformed into a classification problem in the latent space of the learned world model. In simulation and hardware experiments, we compute an approximation of Latent Safety Filters to safeguard arbitrary policies (from imitation-learned policies to direct teleoperation) from complex safety hazards, like preventing a Franka Research 3 manipulator from spilling the contents of a bag or toppling cluttered objects.",Bajcsy group - latent safety filters,false,false,
bouvier-2025-ddat-diffusion,DDAT: Diffusion Policies Enforcing Dynamically Admissible Robot Trajectories,"Jean-Baptiste Bouvier, Kanghyun Ryu, Kartik Nagpal, Qiayuan Liao, Koushil Sreenath, Negar Mehr",RSS 2025,Jun 2025,https://arxiv.org/abs/2502.02369,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Safety & Verification,Reachable set projections make diffusion policies produce provably dynamically admissible trajectories,"Projects diffusion policy predictions onto dynamically admissible manifold during training and inference via polytopic reachable set under-approximations. Handles black-box robot dynamics through iterative reachable set sampling. Eliminates need for continual replanning, enabling one-shot long-horizon planning. Tested on quadcopter, MuJoCo, and Unitree robots.","Diffusion models excel at creating images and videos thanks to their multimodal generative capabilities. These same capabilities have made diffusion models increasingly popular in robotics research, where they are used for generating robot motion. However, the stochastic nature of diffusion models is fundamentally at odds with the precise dynamical equations describing the feasible motion of robots. Hence, generating dynamically admissible robot trajectories is a challenge for diffusion models. To alleviate this issue, we introduce DDAT: Diffusion policies for Dynamically Admissible Trajectories to generate provably admissible trajectories of black-box robotic systems using diffusion models. A sequence of states is a dynamically admissible trajectory if each state of the sequence belongs to the reachable set of its predecessor by the robot's equations of motion. To generate such trajectories, our diffusion policies project their predictions onto a dynamically admissible manifold during both training and inference to align the objective of the denoiser neural network with the dynamical admissibility constraint. The auto-regressive nature of these projections along with the black-box nature of robot dynamics render these projections immensely challenging. We thus enforce admissibility by iteratively sampling a polytopic under-approximation of the reachable set of a state onto which we project its predicted successor, before iterating this process with the projected successor. By producing accurate trajectories, this projection eliminates the need for diffusion models to continually replan, enabling one-shot long-horizon trajectory planning. We demonstrate that our framework generates higher quality dynamically admissible robot trajectories through extensive simulations on a quadcopter and various MuJoCo environments, along with real-world experiments on a Unitree GO1 and GO2.",,false,false,
jiang-2025-streaming-flow,Streaming Flow Policy,"Sunshine Jiang, Xiaolin Fang, Nicholas Roy, Tomás Lozano-Pérez, Leslie Pack Kaelbling, Siddharth Ancha",CoRL 2025,Sep 2025,https://arxiv.org/abs/2505.21851,2026-03-31,web_survey,probably,Diffusion & Flow Policies,Streaming flow policy enables on-the-fly action execution during flow sampling process,"Simplifies diffusion/flow policies by treating action trajectories as flow trajectories directly. Starts from narrow Gaussian around last action and incrementally integrates a velocity field. Actions are streamed to robot during sampling, enabling tighter sensorimotor loops. Retains multimodal behavior while outperforming prior methods.","Recent advances in diffusion//flow-matching policies have enabled imitation learning of complex, multi-modal action trajectories. However, they are computationally expensive because they sample a trajectory of trajectories: a diffusion//flow trajectory of action trajectories. They discard intermediate action trajectories, and must wait for the sampling process to complete before any actions can be executed on the robot. We simplify diffusion//flow policies by treating action trajectories as flow trajectories. Instead of starting from pure noise, our algorithm samples from a narrow Gaussian around the last action. Then, it incrementally integrates a velocity field learned via flow matching to produce a sequence of actions that constitute a single trajectory. This enables actions to be streamed to the robot on-the-fly during the flow sampling process, and is well-suited for receding horizon policy execution. Despite streaming, our method retains the ability to model multi-modal behavior. We train flows that stabilize around demonstration trajectories to reduce distribution shift and improve imitation learning performance. Streaming flow policy outperforms prior methods while enabling faster policy execution and tighter sensorimotor loops for learning-based robot control.",,false,false,
wagenmaker-2025-steering-your,Steering Your Diffusion Policy with Latent Space Reinforcement Learning,"Andrew Wagenmaker, Mitsuhiko Nakamoto, Yunchu Zhang, Seohong Park, Waleed Yagoub, Anusha Nagabandi, Abhishek Gupta, Sergey Levine",CoRL 2025,Sep 2025,https://arxiv.org/abs/2506.15799,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Reinforcement Learning,DSRL adapts diffusion policies via RL in latent-noise space without modifying base weights,"Proposes DSRL: adapting BC-trained diffusion policies by running RL over latent-noise space. Highly sample efficient, requires only black-box access to the BC policy. Avoids challenges of directly finetuning diffusion weights. Demonstrated on simulated benchmarks, real-world tasks, and pretrained generalist policies.","Robotic control policies learned from human demonstrations have achieved impressive results in many real-world applications. However, in scenarios where initial performance is not satisfactory, as is often the case in novel open-world settings, such behavioral cloning (BC)-learned policies typically require collecting additional human demonstrations to further improve their behavior -- an expensive and time-consuming process. In contrast, reinforcement learning (RL) holds the promise of enabling autonomous online policy improvement, but often falls short of achieving this due to the large number of samples it typically requires. In this work we take steps towards enabling fast autonomous adaptation of BC-trained policies via efficient real-world RL. Focusing in particular on diffusion policies -- a state-of-the-art BC methodology -- we propose diffusion steering via reinforcement learning (DSRL): adapting the BC policy by running RL over its latent-noise space. We show that DSRL is highly sample efficient, requires only black-box access to the BC policy, and enables effective real-world autonomous policy improvement. Furthermore, DSRL avoids many of the challenges associated with finetuning diffusion policies, obviating the need to modify the weights of the base policy at all. We demonstrate DSRL on simulated benchmarks, real-world robotic tasks, and for adapting pretrained generalist policies, illustrating its sample efficiency and effective performance at real-world policy improvement.",Levine group,false,false,
parashar-2025-cost-aware,Cost-aware Discovery of Contextual Failures using Bayesian Active Learning,"Anjali Parashar, Joseph Zhang, Yingke Li, Chuchu Fan",CoRL 2025,Sep 2025,https://openreview.net/forum?id=f2Y549UzM5,2026-03-31,web_survey,definitely,Active Learning|Safety & Verification,Bayesian active learning discovers diverse robot failure cases with expert-in-the-loop reasoning,Proposes a failure discovery framework integrating contextual reasoning with Bayesian active learning for high evaluation-cost settings. Incorporates expert-in-the-loop feedback to construct probabilistic failure surrogate models. Iteratively refined to prioritize discovery of diverse failure cases. Validated on robotic manipulation and autonomous driving.,"Ensuring the robustness of robotic systems is crucial for their deployment in safety-critical domains. Failure discovery, or falsification, is a widely used approach for evaluating robustness, with recent advancements focusing on improving sample efficiency and generalization through probabilistic sampling techniques and learning-theoretic approaches. However, existing methods typically rely on explicitly defined analytical cost functions to characterize failures, often overlooking the underlying causes and diversity of discovered failure scenarios. In this work, we propose a novel failure discovery framework that integrates contextual reasoning in the falsification process, specifically tailored for high evaluation-cost applications. Our method incorporates expert-in-the-loop feedback to construct a probabilistic surrogate model of failures using Bayesian inference. This model is iteratively refined and leveraged to guide an active learning strategy that prioritizes the discovery of diverse failure cases. We empirically validate our approach across a range of tasks for high-cost contextual falsification in robotic manipulation and autonomous driving.",Fan group - active failure discovery,false,false,
ma-2025-constraint-aware,Constraint-Aware Diffusion Guidance for Robotics: Real-Time Obstacle Avoidance for Autonomous Racing,"Hao Ma, Sabrina Bodmer, Andrea Carron, Melanie Zeilinger, Michael Muehlebach",CoRL 2025,Sep 2025,https://arxiv.org/abs/2505.13131,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Safety & Verification,CoDiG integrates barrier functions into diffusion denoising for constraint-aware robot control,Proposes CoDiG framework integrating barrier functions into diffusion denoising to guide sampling toward constraint-satisfying outputs. Data-efficient and general-purpose. Evaluated on miniature autonomous racing with real-time obstacle avoidance under dynamic conditions.,"Diffusion models hold great potential in robotics due to their ability to capture complex, high-dimensional data distributions. However, their lack of constraint-awareness limits their deployment in safety-critical applications. We propose Constraint-Aware Diffusion Guidance (CoDiG), a data-efficient and general-purpose framework that integrates barrier functions into the denoising process, guiding diffusion sampling toward constraint-satisfying outputs. CoDiG enables constraint satisfaction even with limited training data and generalizes across tasks. We evaluate our framework in the challenging setting of miniature autonomous racing, where real-time obstacle avoidance is essential. Real-world experiments show that CoDiG generates safe outputs efficiently under dynamic conditions, highlighting its potential for broader robotic applications.",Barrier functions in diffusion,false,false,
he-2025-latent-theory,Latent Theory of Mind: A Decentralized Diffusion Architecture for Cooperative Manipulation,"Chengyang He, Gadiel Sznaier Camps, Xu Liu, Mac Schwager, Guillaume Sartoretti",CoRL 2025,Sep 2025,https://arxiv.org/abs/2505.09144,2026-03-31,web_survey,probably,Diffusion & Flow Policies|Controller Composition,Decentralized diffusion uses latent theory-of-mind for multi-robot cooperative manipulation,"Presents LatentToM, a decentralized diffusion policy for collaborative manipulation. Each agent maintains ego and consensus latent representations plus a decoder to infer partners' states. Training uses sheaf-theory-inspired cohomology loss. Execution can be fully distributed requiring no explicit communication. Matches centralized diffusion performance.","We present Latent Theory of Mind (LatentToM), a decentralized diffusion policy architecture for collaborative robot manipulation. Our policy allows multiple manipulators with their own perception and computation to collaborate with each other towards a common task goal with or without explicit communication. Our key innovation lies in allowing each agent to maintain two latent representations: an ego embedding specific to the robot, and a consensus embedding trained to be common to both robots, despite their different sensor streams and poses. We further let each robot train a decoder to infer the other robot's ego embedding from their consensus embedding, akin to theory of mind in latent space. Training occurs centrally, with all the policies' consensus encoders supervised by a loss inspired by sheaf theory, a mathematical theory for clustering data on a topological manifold. Specifically, we introduce a first-order cohomology loss to enforce sheaf-consistent alignment of the consensus embeddings. To preserve the expressiveness of the consensus embedding, we further propose structural constraints based on theory of mind and a directional consensus mechanism. Execution can be fully distributed, requiring no explicit communication between policies. In which case, the information is exchanged implicitly through each robot's sensor stream by observing the actions of the other robots and their effects on the scene. Alternatively, execution can leverage direct communication to share the robots' consensus embeddings, where the embeddings are shared once during each inference step and are aligned using the sheaf Laplacian. In our hardware experiments, LatentToM outperforms a naive decentralized diffusion baseline, and shows comparable performance with a state-of-the-art centralized diffusion policy for bi-manual manipulation.",,false,false,
ahmad-2025-hmarl-cbf,HMARL-CBF: Hierarchical Multi-Agent Reinforcement Learning with Control Barrier Functions,"H M Sabbir Ahmad, Ehsan Sabouni, Alexander Wasilkoff, Param Budhraja, Zijian Guo, Songyuan Zhang, Chuchu Fan, Christos Cassandras, Wenchao Li",NeurIPS 2025,Dec 2025,https://openreview.net/forum?id=fcLVqvyiqV,2026-03-31,web_survey,definitely,Safety & Verification|Reinforcement Learning,Hierarchical MARL with CBFs decomposes joint cooperation from individual safe execution,Proposes skill-based hierarchical MARL-CBF decomposing multi-agent learning into cooperative skill selection (high-level) and safe individual execution with CBFs (low-level). Validated on complex navigation scenarios with cooperative behaviors and safety constraints.,"We address the problem of safe policy learning in multi-agent safety-critical autonomous systems. In such systems, it is necessary for each agent to meet the safety requirements at all times while also cooperating with other agents to accomplish the task. Toward this end, we propose a safe Hierarchical Multi-Agent Reinforcement Learning (HMARL) approach based on Control Barrier Functions (CBFs). Our proposed hierarchical approach decomposes the overall reinforcement learning problem into two levels -- learning joint cooperative behavior at the higher level and learning safe individual behavior at the lower or agent level conditioned on the high-level policy. Specifically, we propose a skill-based HMARL-CBF algorithm in which the higher-level problem involves learning a joint policy over the skills for all the agents and the lower-level problem involves learning policies to execute the skills safely with CBFs. We validate our approach on challenging environment scenarios where agents navigate in complex spaces and exhibit cooperative behaviors while respecting safety constraints.",Fan group - multi-agent safe RL,false,false,
romer-2025-failure-prediction,Failure Prediction at Runtime for Generative Robot Policies,"Ralf Römer, Adrian Kobras, Luca Worbis, Angela P. Schoellig",NeurIPS 2025,Dec 2025,https://arxiv.org/abs/2510.07683,2026-03-31,web_survey,probably,Safety & Verification|Conformal Prediction,FIPER predicts diffusion policy failures at runtime using OOD detection and conformal calibration,Proposes FIPER for runtime failure prediction of generative IL policies without requiring failure data. Combines OOD observation detection via random network distillation with action-chunk entropy scoring. Both indicators calibrated using conformal prediction on successful rollouts. Predicts failures more accurately and earlier than existing methods across five environments.,"Imitation learning (IL) with generative models, such as diffusion and flow matching, has enabled robots to perform complex, long-horizon tasks. However, distribution shifts from unseen environments or compounding action errors can still cause unpredictable and unsafe behavior, leading to task failure. Early failure prediction during runtime is therefore essential for deploying robots in human-centered and safety-critical environments. We propose FIPER, a general framework for Failure Prediction at Runtime for generative IL policies that does not require failure data. FIPER identifies two key indicators of impending failure: (i) out-of-distribution (OOD) observations detected via random network distillation in the policy's embedding space, and (ii) high uncertainty in generated actions measured by a novel action-chunk entropy score. Both failure prediction scores are calibrated using a small set of successful rollouts via conformal prediction. A failure alarm is triggered when both indicators, aggregated over short time windows, exceed their thresholds. We evaluate FIPER across five simulation and real-world environments involving diverse failure modes. Our results demonstrate that FIPER better distinguishes actual failures from benign OOD situations and predicts failures more accurately and earlier than existing methods. We thus consider this work an important step towards more interpretable and safer generative robot policies.",Conformal prediction used for calibration,false,false,
pan-2026-much-ado,Much Ado About Noising: Dispelling the Myths of Generative Robotic Control,"Chaoyi Pan, Giri Anantharaman, Nai-Chieh Huang, Claire Jin, Daniel Pfrommer, Chenyang Yuan, Frank Permenter, Guannan Qu, Nicholas Matthew Boffi, Guanya Shi, Max Simchowitz",ICLR 2026,Jan 2026,https://openreview.net/forum?id=LzWKuxTKuW,2026-03-31,web_survey,probably,Diffusion & Flow Policies,"Iterative computation, not distribution fitting, explains diffusion policy success in robot control","Comprehensive evaluation finding GCPs don't owe success to capturing multimodality or complex mappings. Success stems from iterative computation with supervised intermediate steps and suitable stochasticity. A minimal two-step regression policy matches flow GCP performance, suggesting distribution-fitting is less salient than believed.","Generative models, like flows and diffusions, have recently emerged as popular and efficacious policy parameterizations in robotics. There has been much speculation as to the factors underlying their successes, ranging from capturing multimodal action distributions to expressing more complex behaviors. In this work, we perform a comprehensive evaluation of popular generative control policies (GCPs) on common behavior cloning (BC) benchmarks. We find that GCPs do not owe their success to their ability to capture multimodality or to express more complex observation-to-action mappings. Instead, we find that their advantage stems from iterative computation, provided that intermediate steps are supervised during training and this supervision is paired with a suitable level of stochasticity. As a validation of our findings, we show that a minimal iterative policy (MIP), a lightweight two-step regression-based policy, essentially matches the performance of flow GCPs. Our results suggest that the distribution-fitting component of GCPs is less salient than commonly believed and point toward new design spaces focusing solely on control performance.",Critical analysis of why diffusion policies work,false,false,
abe-2026-cross-embodiment,Cross-Embodiment Offline Reinforcement Learning for Heterogeneous Robot Datasets,"Haruki Abe, Takayuki Osa, Yusuke Mukuta, Tatsuya Harada",ICLR 2026,Feb 2026,https://arxiv.org/abs/2602.18025,2026-03-31,web_survey,probably,Reinforcement Learning|VLA & Generalist Policies,Embodiment-based grouping resolves gradient conflicts in cross-embodiment offline RL across 16 robots,"Unites offline RL with cross-embodiment learning across 16 robot platforms. Finds the combined approach excels with suboptimal data but conflicting gradients impede scaling. Introduces embodiment-based morphological grouping to reduce inter-robot conflicts, outperforming existing conflict-resolution methods.","Scalable robot policy pre-training has been hindered by the high cost of collecting high-quality demonstrations for each platform. In this study, we address this issue by uniting offline reinforcement learning (offline RL) with cross-embodiment learning. Offline RL leverages both expert and abundant suboptimal data, and cross-embodiment learning aggregates heterogeneous robot trajectories across diverse morphologies to acquire universal control priors. We perform a systematic analysis of this offline RL and cross-embodiment paradigm, providing a principled understanding of its strengths and limitations. To evaluate this offline RL and cross-embodiment paradigm, we construct a suite of locomotion datasets spanning 16 distinct robot platforms. Our experiments confirm that this combined approach excels at pre-training with datasets rich in suboptimal trajectories, outperforming pure behavior cloning. However, as the proportion of suboptimal data and the number of robot types increase, we observe that conflicting gradients across morphologies begin to impede learning. To mitigate this, we introduce an embodiment-based grouping strategy in which robots are clustered by morphological similarity and the model is updated with a group gradient. This simple, static grouping substantially reduces inter-robot conflicts and outperforms existing conflict-resolution methods.",,false,false,
nasiriany-2026-robocasa-large,RoboCasa365: A Large-Scale Simulation Framework for Training and Benchmarking Generalist Robots,"Soroush Nasiriany, Sepehr Nasiriany, Abhiram Maddukuri, Yuke Zhu",ICLR 2026,Mar 2026,https://arxiv.org/abs/2603.04356,2026-03-31,web_survey,probably,VLA & Generalist Policies,365-task household benchmark with 2200+ hours of data for evaluating generalist robot policies,"Comprehensive simulation benchmark with 365 everyday tasks across 2500 kitchen environments. Provides 600+ hours human and 1600+ hours synthetic demonstration data. Supports multi-task learning, foundation model training, and lifelong learning evaluation. Analyzes impacts of task diversity, dataset scale, and environment variation on generalization.","Recent advances in robot learning have accelerated progress toward generalist robots that can perform everyday tasks in human environments. Yet it remains difficult to gauge how close we are to this vision. The field lacks a reproducible, large-scale benchmark for systematic evaluation. To fill this gap, we present RoboCasa365, a comprehensive simulation benchmark for household mobile manipulation. Built on the RoboCasa platform, RoboCasa365 introduces 365 everyday tasks across 2,500 diverse kitchen environments, with over 600 hours of human demonstration data and over 1600 hours of synthetically generated demonstration data -- making it one of the most diverse and large-scale resources for studying generalist policies. RoboCasa365 is designed to support systematic evaluations for different problem settings, including multi-task learning, robot foundation model training, and lifelong learning. We conduct extensive experiments on this benchmark with state-of-the-art methods and analyze the impacts of task diversity, dataset scale, and environment variation on generalization. Our results provide new insights into what factors most strongly affect the performance of generalist robots and inform strategies for future progress in the field.",,false,false,
guo-2025-ctrl-world,Ctrl-World: A Controllable Generative World Model for Robot Manipulation,"Yanjiang Guo, Lucy Xiaoyang Shi, Jianyu Chen, Chelsea Finn",ICLR 2026,Oct 2025,https://arxiv.org/abs/2510.10125,2026-03-31,web_survey,probably,VLA & Generalist Policies|Safety & Verification,Controllable world model evaluates and improves generalist policies via imagination rollouts,Introduces a controllable multi-view world model for evaluating and improving robot policy instruction-following ability. Maintains long-horizon consistency via pose-conditioned memory retrieval and precise action control via frame-level conditioning. Accurately ranks policy performance without real rollouts. Improves policy success by 44.7% via synthetic trajectory fine-tuning.,"Generalist robot policies can now perform a wide range of manipulation skills, but evaluating and improving their ability with unfamiliar objects and instructions remains a significant challenge. Rigorous evaluation requires a large number of real-world rollouts, while systematic improvement demands additional corrective data with expert labels. Both of these processes are slow, costly, and difficult to scale. World models offer a promising, scalable alternative by enabling policies to rollout within imagination space. However, a key challenge is building a controllable world model that can handle multi-step interactions with generalist robot policies. This requires a world model compatible with modern generalist policies by supporting multi-view prediction, fine-grained action control, and consistent long-horizon interactions, which is not achieved by previous works. In this paper, we make a step forward by introducing a controllable multi-view world model that can be used to evaluate and improve the instruction-following ability of generalist robot policies. Our model maintains long-horizon consistency with a pose-conditioned memory retrieval mechanism and achieves precise action control through frame-level action conditioning. Trained on the DROID dataset (95k trajectories, 564 scenes), our model generates spatially and temporally consistent trajectories under novel scenarios and new camera placements for over 20 seconds. We show that our method can accurately rank policy performance without real-world robot rollouts. Moreover, by synthesizing successful trajectories in imagination and using them for supervised fine-tuning, our approach can improve policy success by 44.7%.",Finn group,false,false,
